,Unnamed: 0,reviewId,content,score,at,replyContent,appVersion,application
1653,89594,90a85760-dd1d-4e50-9fbd-3e8cc0eab302,"Keluar notifikasi ""tidak bisa masuk karena perangkat telah ter root."" Padahal perangkat saya tidak dalam keadaan root",2,2022-03-07 10:13:46,"Hi Mums, Mohon maaf atas ketidaknyamanannya. Silakan update versi terbaru Teman Bumil 2.11.1, dan coba login kembali. Yuk tingkatkan rating pada aplikasi Teman Bumil di Google Play Storenya biar kami bisa terus menghadirkan fitur yang lebih baik lagi kedepannya. Terima kasih Mums :)",2.11.0,Teman Bumil
1658,74262,0418a8f4-3d61-4e06-871e-a19e7284dee5,"Baru 21w udh error, kuota banyak, wifi ada. Malah dibilang sinyal nya kurang. Males kali ,dalah pake apk lain aja",1,2021-01-10 08:12:21,"Hallo Mama Yeni Widya, mohon maaf atas ketidaknyamanannya, dipastikan kembali koneksi internet stabil. Jika terjadi kendala mohon informasikan nama lengkap, nomor telepon, tanggal lahir, email terdaftar, usia perkembangan dan bukti screenshot kendalanya melalui email hallobumil@gmail.com :) ^np

",2.0.15,Hallobumil
1662,28619,426b0463-f282-4855-9d16-24a87f8de607,sangan membantu,3,2021-07-15 06:48:26,"
Halo, Parent! Terima kasih atas review positifnya. Jika Anda menyukai aplikasi ini, boleh dong dikasih bintang 5★ sekalian? Ehehe. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent! Oh ya, jangan lupa ajak teman-teman untuk bergabung di komunitas kami ya. 😊",2.9.11,Asian Parent
1664,56019,fab48eb0-915a-4937-a0dd-a579b72c5700,"Good app, but entering the time in the bottom sheet is super frustrating as when you scroll the numbers, half of the time the bottom sheet closes",3,2024-11-03 09:20:24,,3.0.13,Asian Parent
1717,19375,838de9f8-ae92-4490-8b72-382605c1451f,Bagusssssssss,3,2022-01-19 20:18:40,"Halo, Parent! Terima kasih atas review positifnya. Jika Anda menyukai aplikasi ini, boleh dong dikasih bintang 5★ sekalian? Ehehe. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent! Oh ya, jangan lupa ajak teman-teman untuk bergabung di komunitas kami ya. 😊
",2.10.7,Asian Parent
1762,151,11c056cc-6763-4e75-846a-b4a3c67c4111,Kenapa gak bisa daftar udah berapa kali daftar gak bisa,3,2024-06-06 17:04:10,,4.1.5,Diary Bunda
1776,20298,2020b343-cc42-4ca2-960b-e9df4d35a486,Uhhhhhhh,2,2022-01-04 10:51:23,"Halo, Parent! Terima kasih atas review positifnya. Jika Anda menyukai aplikasi ini, boleh dong dikasih bintang 5★ sekalian? Ehehe. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent! Oh ya, jangan lupa ajak teman-teman untuk bergabung di komunitas kami ya. 😊
",2.7.11,Asian Parent
1812,29222,af17f243-8dee-43c8-97c5-2c35d05923d9,Admin TAP tidak bijak dan sangat tidak profesional dalam menyelesaikan masalah yang ada di Aplikasi berkenaan dengan postingan2 member tap..,1,2021-06-22 20:38:43,"Kami mohon maaf dengan sepenuh hati atas masalah yang terjadi, Bun. Kami telah memberikan sanksi tegas kepada admin yang bersangkutan. Tim theAsianparent akan terus berkomitmen meningkatkan layanan kami agar menjadi wadah yang aman dan nyaman bagi setiap pengguna kami.",2.9.13,Asian Parent
1884,563,ff5b9d78-ae9f-44bd-b4bb-85b9f7a567c3,Awal download lancar terus lelet puol knp,3,2022-07-07 08:50:43,"Hai Bunda Marshilea Crenata, mohon maaf atas ketidaknyamanannya 🙏🏻 Pagi tadi sedang dilakukan perawatan sistem sehingga beberapa user, termasuk Bunda mengalami kendala dalam mengakses aplikasi. Saat ini bunda sudah bisa menggunakan kembali aplikasi nya. Jika berkenan ditunggu perbaikan bintangnya, ya Bunda. Terima kasih 🙏🏻",3.1.8,Diary Bunda
1888,58170,d22efda5-497e-4994-8a49-d14b43858e7c,"tidak bisa memencet baca artikel lainnya atau baca postingan lainnya. padahal dulu bisa2 aja. sudah diuninstall, install ulang, sudah jg versi terbaru tp ttp tidak bisa. aneh dan merugikan pengguna",1,2023-02-09 11:34:28,"Hai, Parent Dewi Fatmala! Kami mohon maaf sebesar-besarnya atas kendala yang Parent hadapi, kami sedang berusaha mengatasi kendala tersebut ya. Terima kasih! (Jangan lupa bintang 5-nya!) 😊",2.12.20,Asian Parent
1891,32781,2112ce5d-57d5-4345-903c-ad7b8c6ac22a,"Saya dapat chat via whatsapp tgl 10 februari,katanya menang mini kontes,hadiahnya saldo ovo..disuruh kirim nama dan no ovo,udah saya kirim tapi sampe sekarang gaada saldo masuk",3,2021-03-31 13:49:20,"Hi, Bunda Rizqi! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.9.1,Asian Parent
1971,81025,25e4e539-7127-40aa-87b4-2d0f324db04a,Baru mau login aja susah banget. Udah berhari2 gak bisa,2,2023-03-22 19:46:48,"Hi Mums, Mohon maaf atas ketidaknyamanannya. Terkait kendala tidak dapat login pada aplikasi Teman Bumil, jika boleh tahu pada saat di tahap apa Mums mengalami kendala? guna dilakukan pengecekan mohon sertakan data berikut : 1 Screenshot tampilan kendala, 2. No HP dan email terdaftar, 3. Tipe HP dan versi OS kirim ke email info@temanbumil.com :)",2.18.7,Teman Bumil
1989,31134,6271dced-97ab-4c2a-82d2-bdadf209822b,saya kasih bintang tiga dulu ya bun soalny saya baru jdi blm tau bagai mana apk ini,3,2021-04-27 16:08:02,"Dear Parent, terima kasih untuk dukungan Anda. Jika Anda menyukai app kami, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman untuk gabung dalam komunitas theAsianparent juga! 😊",,Asian Parent
2027,55976,4ef028a1-3533-40de-9dcd-545d8d9adf97,"What happened? A ""Try Again' error always occurs. Tried to uninstall and reinstall but it won't continue to my account. It's stuck at the login page",3,2024-12-18 21:56:19,,3.0.14,Asian Parent
2047,6529,940c0159-5cd9-4fe3-bd2d-2d98adf32f11,Apk nya jdi hrus sering di update,1,2023-08-10 14:05:12,"Halo Parent Ira Rahayu, terima kasih atas feedback-nya. Mengenai update, sebenarnya kami hanya berusaha untuk menyajikan fitur-fitur dan informasi terbaru untuk Parent. Namun, jika Parent merasa belum mau meng-update app ini, Parent bisa mengabaikan himbauan tersebut yaa. Terima kasih!😊",2.12.29,Asian Parent
2053,29054,f814d1fa-8c9a-414a-a455-6df76244326e,Saya kecewa banget sama app nya.. parah di dlmnya banyak orang orang yg selalu nyinyir pdhl saya ngasi saran ga buruk buruk amat tp orng orng nya pd komentar blabla ngata ngatain gitu yampun bikin sakit hati banget tolong dong di maksimalin lagi. Biar ga da komentar ke kalo bisa,2,2021-06-26 10:04:42,"Hai, Bunda! Terima kasih atas feedback-nya. Kami juga mohon maaf atas ketidaknyamanannya yang dilakukan oleh beberapa pengguna TAP. Bila Bunda melihat postingan atau jawaban yang tidak ""pantas"", silahkan laporkan pada kami (beserta link postingan) ke email app.feedback@theasianparent.com sehingga bisa segera kami tindaklanjuti. Terima kasih.",2.9.11,Asian Parent
2066,79300,d027ff3c-5118-4768-9984-3330d7aed2bc,Daftar aja ribet haha,1,2024-03-11 08:34:10,"Hi Mums, Mohon maaf atas ketidaknyamanannya. Jika boleh tahu Mums mengalami kesulitan di tahap apa ya Mums? mohon informasi agar dapat Mumin berikan solusi. Silakan sampikan keluhan Mums melalui info@temanbumil.com. Terima kasih telah menggunakan Teman Bumil. Bintang 5 dari Mums sangat berarti untuk kami menjadi lebih baik lagi. Terima kasih Mums:)",2.21.5,Teman Bumil
2085,72239,33e04a99-1b8f-43dd-8ea7-b6038bf20a00,Kirain aku doang yang ga bisa di buka apk nya ternyata bnyak jugaa. Kayanya harus ganti apk karna emng ga di buka samsek padahal udah update.,2,2023-11-29 07:28:30,"Dear Mama Sintia Ratna Dewi, kami mohon maaf atas ketidaknyamanan yang Mama rasakan. Namun tidak perlu khawatir karena saat ini HalloBumil sudah tersedia dengan versi yang terbaru, untuk pengalaman yang lebih baik silakan dapat diupdate ke versi yang terbaru ya Ma. #mengertimama",2.4.2,Hallobumil
2172,72310,2bda3452-b2de-4e88-b9a8-454b7afc630e,Setelah di perbarui apk nya jdi jelek banget langsung gua hapus aja,1,2023-11-14 13:26:57,"Dear Papa Manin Saputra, kami mengerti atas ketidaknyamanan yang Papa rasakan dan masukan dari Papa sangat berharga bagi kami. Saat ini kami sedang mengembangkan fitur-fitur keren dan bermanfaat agar Papa mendapatkan pengalaman terbaik dalam menggunakan aplikasi Hallobumil ke depannya. #mengertimama",2.4.2,Hallobumil
2184,57891,6f67f4f0-cbc2-4de6-8e18-0bf6d4ecb149,"Sedih banget sekarang TAP aneh,adminnya ga ernah respon talentnya digrup tele,feenya mundur terus.hilang kepercayaan kalau Mau apply job 🥺",1,2023-04-14 18:40:56,"Halo, Bunda Fatimah Azzahra. Terima kasih atas masukannya. Mohon maaf atas ketidaknyamanannya. Saat ini kami sedang ada perbaikan sistem dalam internal kami untuk pembayaran. Silahkan email ke finance_id@tickledmedia.com dengan menyertakan nama, akun instagram, nama campaign dan periode campaign untuk informasi lebih lanjut. Terima kasih! 😊",,Asian Parent
2189,83438,4c8b0ead-2b8e-482a-8ac3-991338fee7c0,Minta'a di update Mulu payah nih,2,2022-03-29 14:38:35,"Hi Mums, Mohon maaf atas ketidaknyamanannya. Saat ini kami masih terus mengembangkan aplikasi Teman Bumil agar semakin mempermudah Mums memperoleh informasi. Silakan update versi terbaru Teman Bumil 2.11.1 ya Mums. Yuk tingkatkan rating Teman Bumil di Google Play Store, biar kami bisa terus menghadirkan fitur yang lebih baik lagi. Terima kasih:)",2.10.1,Teman Bumil
2195,84645,40e1a3dc-c467-4f73-a0ac-889f96c59601,Aplikasi apaan sih bikin hp lemot parah,1,2021-03-19 07:37:54,"Hi Mum, Mohon maaf untuk kendala yang dialami. Saat ini kami masih terus mengembangkan aplikasi Teman Bumil agar semakin mempermudah Mum dalam memperoleh informasi. Boleh diinformasikan juga HP Mum menjadi lambat pada saat Mum di tahap apa/membuka fitur apa yaa Mum? Terima kasih sebelumnya :)",,Teman Bumil
2214,74279,efc8e7ce-8180-4858-933e-3fda9c9b7913,Awalnya suka sma aplikasi ini tpi kenapa pas di upgrade jadi eror gk bisa masuk padahal udh punya akun nya,1,2021-01-06 08:35:49,"Hai Mama Mala Nursamsi, mohon maaf atas ketidaknyamanannya. Jika masih terjadi kendala mohon informasikan nama lengkap, nomor telepon, tanggal lahir, email terdaftar, usia perkembangan dan bukti screenshot kendalanya melalui email hallobumil@gmail.com :) ^np

",,Hallobumil
2309,30554,fe5aba83-101a-4b86-a58c-6aa67ccaff08,Bagus,3,2021-05-12 14:20:32,"Halo, Parent! Terima kasih atas review positifnya. Jika Anda menyukai aplikasi ini, boleh dong dikasih bintang 5 sekalian? Ehehe. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent! Oh ya, jangan lupa ajak teman-teman untuk bergabung di komunitas kami ya. 😊",,Asian Parent
2319,57577,829161f4-4648-48fb-b34d-9e6121c997d4,"Bad app, why can't I choose the language for myself? Urgh, it's very annoying.",1,2023-08-07 22:56:31,"Thank you for using our pregnancy & baby tracker app and we are sorry for the inconvenience. Please go to your User Profile on the top left of the screen, scroll down until you find ""Change Language"". You may select your preferred language, here.",2.12.30,Asian Parent
2362,34176,97f1d00f-4d28-43f6-b835-870615718af9,"Kenapa ya saya mau update vip member selalu ga bisa, Instagram saya ga bisa di update masih ig yang lama.",3,2021-03-08 11:17:01,"Halo, Bunda. Mohon maaf atas ketidaknyamanannya. Masalah ini sudah kami perbaiki. Boleh tolong Bunda cek app kami kembali? Jika masih mengalami masalah yang sama, harap email keluhan dan detail akun Anda ke app.feedback@theasianparent.com. Terima kasih! 😊 Jangan lupa bintang 5-nya ya, Bun!",2.9.0,Asian Parent
2394,57027,77904a41-31fc-4fff-bee3-65958cb9f3ba,"Currently have problems to view progress. When uninstall and reinstall again, cannot log in",1,2023-11-15 08:27:38,"Hi Norzila. Sorry for the trouble you have experienced. Please send an email with your feedback and account details to alya@theasianparent.com, so that we can help to resolve the issue without delay. Thank you!",2.13.5,Asian Parent
2480,36039,cc01c05b-f508-433f-837b-f3662ae5ed25,"Min, tgl posting suruh nyantumin malah anonim yg dihapus, kmrn nemu bbrp postingan lama ke up lg Lucu... Krn udah ga relevan lg",1,2021-01-19 04:24:47,"Hai Bunda! Terima kasih atas ulasannya. Jika Bunda memiliki saran agar kami bisa meningkatkan kepuasan Anda terhadap aplikasi kami, silakan kirimkan ke alamat e-mail app.feedback@theasianparent.com ya. Terima kasih! Jangan lupa bintang 5-nya!😊",,Asian Parent
2494,788,d578c264-ad77-4f3d-be50-26d9144b104c,lumayan,3,2021-11-05 17:20:43,"Hai Bunda Aby, terima kasih telah menggunakan aplikasi Diary Bunda dan atas ulasannya 🙏🏻 Kami akan terus kembangkan aplikasi kami agar pengalaman Bunda selalu menyenangkan. Apakah Bunda ada masukan agar kami dapat tingkatkan aplikasi kami dengan lebih baik? Terima kasih sebelumnya ya, Bunda. Semoga Bunda dan keluarga sehat selalu, ya! 🤗",3.1.2,Diary Bunda
2516,6253,f8a847cf-2db7-46d6-b654-1e19c6f9545b,"Aflikasi nya bagus, cuman kadang gak bisa belanja, di perbaharui terus",3,2023-09-21 08:26:40,"Halo Parent Vitty Safitry, terima kasih atas feedback-nya. Mengenai update, sebenarnya kami hanya berusaha untuk menyajikan fitur-fitur dan informasi terbaru untuk Parent. Namun, jika Parent merasa belum mau meng-update app ini, Parent bisa mengabaikan himbauan tersebut yaa. Terima kasih!😊",2.12.30,Asian Parent
2560,5707,8ba6c425-540c-4c8c-96e5-00f6ed179a08,Kenapa kalo buka beranda sekarang slalu muter ya jadi tambah ribet ni APK,2,2023-11-13 20:21:24,"Halo, Parent Lieza 19! Terima kasih atas feedbacknya. Namun, kami cukup kesulitan memahami keluhan yang Parent maksud nih :( Silahkan kirimkan detail masalahnya (bisa berupa screenshoot, link, dll) ke email app.feedback@theasianparent.com / nia@tickledmedia.com agar kami bisa segera menindaklanjutinya. Terima kasih! (Jangan lupa bintang 5-nya!) 😊
",2.13.5,Asian Parent
2615,33714,74243f8a-5c86-476b-b37f-fd73dbb8983c,Very good thanks asianparent. Sangat membantu,3,2021-03-18 19:10:49,"Dear Parent, terima kasih untuk dukungan Anda. Jika Anda menyukai app kami, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman untuk gabung dalam komunitas theAsianparent juga! 😊",2.9.0,Asian Parent
2637,6927,b687cfae-3823-4f55-bd91-0f56d96fcc66,"Stak gabisa masuk, mentok masih d awal"" aplikasi. Gajelas 😌",1,2023-06-05 14:02:29,"Hai, Bunda Amaliah! Kami mohon maaf sebesar-besarnya atas kendala yang Bunda hadapi. Silakan untuk membersihkan cache aplikasi dan mencoba log in kembali ya, Bun! Upayakan juga untuk log in menggunakan akun Google ya. Terima kasih! (Jangan lupa bintang 5-nya!) 😊",,Asian Parent
2707,73122,85a79104-3fa3-4dac-acef-941523c1b913,"ga bisa simpen usia kehamilan, padahal udah positif hamil",1,2022-01-21 14:33:49,"Hai Mama Mega Yuvi, mohon maaf atas ketidaknyamanannya. Jika terjadi kendala, mohon informasikan bukti SS dan detail kendalanya melalui email hallobumil@gmail.com agar kami dapat membantu lebih baik dan dilakukan pengecekan :) ^np

",2.1.8,Hallobumil
2799,63240,0a178ed9-04ad-43b8-9681-c7638da867d9,Good,3,2021-05-05 04:57:51,"Dear Parent, thanks for your support - we truly appreciate it. Please encourage us further with a 5★ review! We would love to see your friends on the app, too, so don't forget to invite them to join theAsianparent app community! 😊",2.9.4,Asian Parent
2883,72289,aca9a148-558c-441c-8122-669bc65cd1ce,aplikasinya makin di update makin ngebug gajelas,1,2023-11-19 13:55:49,"Dear Mama Fy Anitadylla, kami mengerti atas ketidaknyamanan yang Mama rasakan. Namun begitu, Mama tidak perlu khawatir karena saat ini kami sedang mengembangkan fitur serta tampilan untuk mendapatkan pengalaman yang lebih baik dalam menggunakan aplikasi Hallobumil ke depannya. #mengertimama",2.4.2,Hallobumil
2918,58234,d67c7488-04ad-42b5-bf87-ce09a39cc505,"after the update, the bug is still there",3,2023-01-31 21:10:56,Hi Juvy! Thank you for joining theAsianparent community. Could you please be a little more specific about what bug is affecting your experience? Please contact us at alex.cruz@tickledmedia.com.,2.12.20,Asian Parent
2926,83470,40fc457e-8525-4168-bf0d-933377d4d03d,Makin berat rasanya.. Lama bgt pengoperasiannya. Mau lihat koment di postingan forum org lain gak bisa,2,2022-02-15 19:25:27,"Hi Mums, Mohon maaf atas ketidaknyamanannya. Silahkan di coba kembali ya Mums. Yuk tingkatnya review pada palyastore namun apabila masih mengalami kendala mohon informasi data berikut guna dilakukan pengecekan : 1. Screenshot. 2. No HP &email terdaftar. 3. Tipe HP&versi OS. Data dapat dkirimkan ke email info@temanbumil.com",2.10.0,Teman Bumil
2934,83551,3dfb0df8-a515-4c2f-a045-0e28c645b29a,Kenapa sich pas udah updet susah banget mau lihat notifikasi nya sama susah loading terus padahal sebelum nya lancar lancar aja,2,2022-01-22 22:13:31,"Hi Mums, Mohon maaf atas ketidaknyamanannya. Bisa diinformasikan tidak bisa melihat notifikasi dan loading pada saat di tahap apa? silahkan dicoba logout lalu login kembali Mums. Apabila masih mengalami kendala, bisa di kirimkan ss kendala, alamat email, No. HP, jenis HP dan versi OS ke email kami di info@temanbumil.com. Terima kasih :)",2.9.2,Teman Bumil
2994,74272,cb6e6d03-3d1b-412d-99d1-192d25baa8e1,Astaghfirullah.. baru mau coba uda gangguan aj. Uda unistal gt lg gt lg. Hapus aj akunny mau ambil data doang apa gimana shuudzon kan jdnya,1,2021-01-08 02:02:11,"Hai Mama Aya Minami, mohon maaf atas ketidaknyamanannya, dipastikan kembali login menggunakan email terdaftar&koneksi internet stabil. Jika terjadi kendala mohon informasikan nama lengkap, nomor telepon, tanggal lahir, email terdaftar, usia perkembangan dan bukti screenshot kendalanya melalui email hallobumil@gmail.com :) ^np

",2.0.14,Hallobumil
3033,84362,882b05d0-5897-454d-96fe-52ce104b29b3,Gimana cara kita bisa mengetahui detak jantg janin,3,2021-07-05 15:04:35,"Hi Mums,
Terima kasih telah menggunakan Teman Bumil. Apabila Mums ingin cek detak jantung janin janin dapat menggunakan alat terpisah seperti menggunakan baby doopler. Namun Mums dapat mencatat BB, Tekanan darah janin secara rutin dan monitor perubahannya melaui Grafik pada apps. Teman Bumil. Selamat mencoba ya Mums.",2.3.0,Teman Bumil
3110,1853,07375e48-3408-41e4-85c3-56a825e14909,"Tiba2 aplikasinya eror gk bisa dibuka, di klik aja gk terjadi apa2",1,2022-02-06 12:16:10,"Hai Bunda, mohon maaf atas ketidaknyamanannya. Tim kami sedang dalam proses memperbaiki kendalanya ya, Bun 🙏🏻",3.1.4,Diary Bunda
3120,73734,9ab24d83-19f7-432f-9b0a-80d60fb84f3b,Burukkkkkkk sekali not recommended,1,2021-06-22 22:33:31,"Hai Mama Rahayu Rara. Mohon maaf atas ketidaknyamanannya. Agar kami dapat membantu lebih baik, mohon dapat informasikan nama lengkap, nomor telepon, tanggal lahir, email terdaftar, usia/fase di apps Hallobumil, dan bukti screenshot kendalanya melalui email hallobumil@gmail.com :) ^np

",2.1.2,Hallobumil
3128,72400,3f240cea-d359-4d86-a1e9-d1c3c286cda4,"Setelah aplikasi d upgare, smua data2 awal tidak bisa dipulihkan Bintang satu yaa min hehe",1,2023-10-15 17:02:11,"Dear Papa Peri Anto, kami mengerti atas ketidaknyamanan yang Papa rasakan. Namun begitu, Papa tidak perlu khawatir karena saat ini kami sedang mengembangkan fitur-fitur keren agar Papa mendapatkan pengalaman terbaik dalam menggunakan aplikasi Hallobumil ke depannya. #mengertimama",2.4.1,Hallobumil
3197,72360,269edd2e-dc05-42be-abb3-2260836b56b6,Pas d update data2 yg sblm nya ga bsa d akses malah suruh ngisi data ulang..hpl melenceng jauh..perminggu nya ngaco,1,2023-10-25 10:10:46,"Dear Mama Cucu N S, kami mengerti atas ketidaknyamanan yang Mama rasakan dan masukan dari Mama sangat berharga bagi kami. Namun begitu, Mama tidak perlu khawatir karena saat ini kami sedang mengembangkan fitur-fitur keren agar Mama mendapatkan pengalaman terbaik dalam menggunakan aplikasi Hallobumil ke depannya. #mengertimama",2.4.1,Hallobumil
3208,127,f2d28548-c233-457c-8e74-e86294f84540,Sering logout sendiri. Koneksi internet padahal bagus,1,2024-08-11 08:34:03,,4.1.5,Diary Bunda
3212,4199,62ac1151-929d-4de4-941b-046cb43e4c87,"Pencarian tidak bisa ,,selalu tidak ada topik yang dicari",1,2024-02-06 06:14:28,"Halo Parent RISNA WATI, mohon maaf atas masalah yang Parent hadapi. Untuk mengatasinya, silakan membersihkan cache aplikasi ya. Selain itu, silakan update app Parent ke versi terbaru agar Parent tidak mengalami hal ini lagi kedepannya. Bila masih mengalami masalah yang sama, silahkan kirim detail akun Parent ke app.feedback@theasianparent.com 😊",,Asian Parent
3217,55962,e4c3da20-c642-4988-a9a5-70fc03754e74,Not responding.e,1,2024-12-29 21:12:06,,3.0.16,Asian Parent
3224,74107,ea4b7795-6fe8-4a7c-9292-16938a3eab74,"Sudah berulang kali saya menghapus aplikasi ini, dan saya download lagi, kenapa harus masuk pakek akun pendaftaran nya.",2,2021-02-06 11:59:18,"Hai Mama Aliyus Neti, mohon dipastikan kembali login menggunakan email yang terdaftar di akun Hallobumil sebelumnya, update versi yang terbaru yaitu 2.0.16 dan koneksi/jaringan internet Mama stabil. Jika terjadi kendala mohon informasikan detail kendalanya melalui email hallobumil@gmail.com agar kami dapat lakukan pengecekan lebih lanjut :) ^np

",,Hallobumil
3235,782,3a157985-8078-4e46-b827-9ba08187861d,aplikasi ini sangat membantu ku untuk menghitung minggu,3,2021-11-08 11:51:53,"Hai Bunda Sri, terima kasih telah menggunakan aplikasi Diary Bunda dan atas ulasannya 🙏🏻 Kami akan terus kembangkan aplikasi kami agar pengalaman Bunda selalu menyenangkan. Apakah Bunda ada masukan agar kami dapat tingkatkan aplikasi kami dengan lebih baik? Terima kasih sebelumnya ya, Bunda. Semoga Bunda dan keluarga sehat selalu, ya! 🤗",3.1.2,Diary Bunda
3249,35461,445481d9-6901-4ea2-90c0-cc2132c9792a,Kok gak bisa di unduh?,1,2021-02-03 05:25:50,"Halo, Bunda. Terima kasih atas masukannya. Mohon maaf atas ketidaknyamanannya. Harap Bunda memastikan internet di HP Anda berjalan dengan baik, lalu coba lagi menggunakan app kami. Jika masih mengalami masalah yang sama, harap email keluhan dan detail akun Anda ke app.feedback@theasianparent.com. Terima kasih! 😊 Jangan lupa bintang 5-nya ya, Bun",,Asian Parent
3276,59910,b6acbf87-ac12-4005-8779-7e5e745348cf,Not bad,3,2022-04-18 06:18:22,"Dear Rex Winna, Thank you for rating us. Kindly let us know what updates or changes you would like to see in our app to give us a 5 Star rating. You could write to us at app.feedback@theasianparent.com. Appreciate it a lot!",2.10.16,Asian Parent
3293,19342,230a2e12-995a-46c0-8bb4-1c5e10efaac8,"Mengajukan pertanyaan ga ada yang jawab , tuker point' sekarang 3000 lebih pakai ongkir pula 😂 Beda dari yang dulu orang' nya enak hadiah nya menarik .",2,2022-01-20 15:58:13,"Hai Bunda Ayu Musti! Terima kasih atas ulasannya. Kami mohon maaf dengan sepenuh hati atas masalah yang terjadi, Bun. Jika Bunda memiliki saran agar kami bisa meningkatkan kepuasan Anda terhadap aplikasi kami, silakan kirimkan ke alamat e-mail app.feedback@theasianparent.com ya. Terima kasih! (Jangan lupa bintang 5-nya!) 😊",2.10.7,Asian Parent
3310,72299,92d4ca1c-fef6-4030-a0ba-4df20a80b8f6,"SEMAKIN BURUK SETELAH DI UPGRADE. Data hilang sndiri, mesti ulang lg masukin HPHT. Upgrade tanpa pemberitahuan. Iya kalo lebih bagus, ini mah bukan upgrade tapi downgrade. Krn apk yg terbaru tdk lebih bagus dr yg lama. Goodbye ya. Udh males saya pake apk ini",1,2023-11-17 10:26:24,"Dear Mama Tiwi Violet, kami mengerti atas ketidaknyamanan yang dirasakan. Jangan khawatir, data Mama memang tidak bisa diakses tapi tidak hilang. Data tersebut masih tersimpan dan aman meski sudah tidak bisa diakses, saat ini kami sedang mengembangkan fitur yang memungkinkan untuk bisa melihat data di siklus sebelumnya. #mengertimama",,Hallobumil
3314,21212,14967419-760b-4317-8b40-915321e88e69,Semoga dapat membantu saya,3,2021-12-18 19:21:30,"Dear Parent, terima kasih untuk dukungan Anda. Jika nanti Anda telah menyukai app kami, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman-teman kalian untuk gabung dalam komunitas theAsianparent juga! 😊
",2.10.6,Asian Parent
3318,23445,c71048b7-0733-46fb-90ca-dca398ba52f4,"Sudah di setting bahasa Indonesia, tapi keterangan ttg anak kok masih pakai bahasa Inggris?",1,2021-11-11 07:54:19,"Halo, Bunda. Terima kasih atas masukannya. Mohon maaf atas ketidaknyamanannya. Harap Bunda memastikan internet di HP Anda berjalan dengan baik, lalu coba lagi menggunakan app kami. Jika masih mengalami masalah yang sama, harap email keluhan dan detail akun Anda ke app.feedback@theasianparent.com. Terima kasih! 😊 Jangan lupa bintang 5-nya ya, Bun",2.9.28,Asian Parent
3325,72629,bb90cb11-46f8-4018-8714-13e10b3c8433,Knp saya tidak bisa daftarkn akun di halo bumil,1,2022-09-11 07:16:49,"Hai Mama Aisyah Aisyah, mohon maaf atas ketidaknyamanannya. Silakan dicoba untuk clear cache atau klik aplikasi cleanup/pembersih yang biasanya tersedia disemua tipe HP Android&daftar kembali menggunakan email. Jika masih terjadi kendala mohon mengirimkan bukti kendala melalui email hallobumil@gmail.com :) ^np",2.2.9,Hallobumil
3383,80125,98ee267c-04e0-42a7-9568-c210f2c8a34b,"Kok ga bisa masuk akun ya, udh ada bls an dari email tp kok ga verifikasi terus, kenapa ya..",1,2023-11-16 01:49:17,"Hi Mums! Mohon maaf atas kendala yang dialami. Terkait kendala yang di hadapi, mohon dapat informasikan alamat email, Nomor HP dan ceritakan Mums mengalami kendala di bagian mana ya?Mohon di kirimkan screenshot juga ya Mums ke email kami di info@temanbumil.com. Kami akan menyampaikan informasinya ke tim terkait Teman Bumil. terima kasih Mums:)

",2.20.0,Teman Bumil
3435,26591,b1899590-f92b-45cd-b0ae-0a903daf46ab,Bagus,3,2021-09-09 02:00:04,"Halo, Parent! Terima kasih atas review positifnya. Jika Anda menyukai aplikasi ini, boleh dong dikasih bintang 5★ sekalian? Ehehe. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent! Oh ya, jangan lupa ajak teman-teman untuk bergabung di komunitas kami ya. 😊",,Asian Parent
3495,78350,38b3ee9f-ff6b-4ae8-aa55-7691dba8056f,Tolong perbaiki! Aplikasi tidak bisa dibuka!,1,2023-01-15 10:52:15,"Dear Mama Prianggoro Chondroputra, mohon maaf atas ketidaknyamanannya. Jika saat ini masih terjadi kendala mohon informasikan nama yang terdaftar, nomor telepon terdaftar, tanggal lahir, dan email terdaftar, lalu dikirimkan melalui email hallobumil@gmail.com agar dilakukan pengecekan lebih lanjut :) ^np
",2.3.3,Hallobumil
3503,31685,ae1b5668-58c9-41f7-9944-f91fa3ddba2b,Suka,3,2021-04-17 06:53:14,"Dear Parent, terima kasih untuk dukungan Anda. Jika Anda menyukai app kami, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman untuk gabung dalam komunitas theAsianparent juga! 😊",2.9.4,Asian Parent
