,Unnamed: 0,reviewId,content,score,at,replyContent,appVersion,application
264,81898,1544a784-053f-4b67-bb1e-a7de2ea55050,"Bismillahirrahhmanirahim Kehamilan kedua ini membuat saya antusias, karena belajar dari pengalaman kehamilan pertama masih banyak yang belum diketahui dan ketinggalan aplagi skrng tnggal pisah dr orang tua sehingga saya membutuhkan aplikasi untuk mengetahui segala informasi mengenai kehamilan dan perkembangan anak agar tetap tumbuh sehat.",5,2022-10-10 12:32:30,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.16.0,Teman Bumil
265,24113,c3cfe33d-94df-465b-be1d-5434baebf393,Banyak informasi dan ilmu yg saya peroleh disini,5,2021-11-03 12:58:23,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊
",2.10.1,Asian Parent
268,29306,c00aafa2-c47a-485f-a8cb-bcf411954da2,"Kenapa sekarang artikelnya ditulis dalam bahasa inggris ya? Sama bagian perkembangan anak juga bahasa inggris, padahal pengaturan bahasa saya sudah bahasa indonesia",5,2021-06-20 16:01:17,"Halo Parent, mohon maaf atas ketidaknyamanannya silahkan hubungi kami untuk detail akun dan masalah yang dihadapi ke email app.feedback@theasianparent.com, dan kami akan segera menindaklanjutinya. Terima kasih 😊
",2.9.13,Asian Parent
269,80075,598cf64f-bbf0-46a8-a6d6-d51257612551,"Suka bgt sama aplikasi ini , love bgt dah , membantu sekali , dapat baxak ilmu",5,2023-11-16 20:33:46,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih ya Mums:)",,Teman Bumil
271,31839,ca82ba4d-5a90-4480-b13c-08572af01bd1,Good,5,2021-04-15 09:35:50,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.5,Asian Parent
272,89398,a066f412-6799-4170-b7b8-a4c2fdf89d29,"Pakai apps teman bumil selama hamil, membantu banget. Banyak pengetahuan baru yg didapat dari yg belum paham apapun tentang kehamilan. Selain itu banyak event2 menarik yg bisa kita ikuti dari narasumber hebat.",5,2022-09-22 13:48:55,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.15.1,Teman Bumil
274,18732,806ea9ad-0be8-40ab-ba3b-8600973b17ec,Aplikasi yg bagus,5,2022-02-02 11:17:18,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.10,Asian Parent
275,89109,d8ec708f-50fb-4e8a-a08d-7346aeb2a4c7,"Semoga kedepannya ""teman bumil"" punya pilihan untuk ""misscarriage"", tadi pas saya ganti ke pilihan ""anak saya sudah lahir"" pdhl baru kandungan 4bulan, malah masuk tahap ""tumbuh kembang"". Rasanya semakin sedih dan sakit hati saya melihat dia yg sudah tidak ada, tp seolah dianggap masih hidup dan dihitung milestonenya..",5,2023-12-11 08:44:47,"Hi Mums, Segenap tim Teman Bumil Turut berduka cita dan Mums bisa tetap menggunakan aplikasi Teman Bumil untuk program Hamil. Ikuti langkah berikut ya Mums: Masuk ke profile, Pilih nama anak, Pilih Ubah, Tekan icon pada pojok kanan Dukungan Teman Bumil, Klik Saya Setuju, Pilih Tema yang Mums Suka,Lalu klik Simpan. Silakan dicoba ya Mums:)
",2.20.0,Teman Bumil
280,2542,91042d7f-e9ee-45e5-b2a9-842d4f3cad1c,baguss,5,2024-05-01 06:53:34,"Hai, Alifia! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊",3.0.6,Asian Parent
281,11897,8e167b3b-4b7d-4c45-929b-35c9a3ed9021,Aplikasi ini sangat bagus dan bermanfaat 👍,5,2022-09-05 07:00:53,"Hai, Parent Hesti Alyani! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",,Asian Parent
283,4634,0d4334d9-83ff-4a95-a8e1-d4844d0daee7,Bagus dan mengedukasi buat ibu seluruh dunia,5,2024-01-30 09:02:23,"Hai, Parent Mt Jawa tengah! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.13.5,Asian Parent
284,6921,38cfb66d-6b28-4670-b6c2-c35fae8c607a,"Bagus kok, cukup membantu",5,2023-06-07 12:55:06,"Hai, Parent Noor efayanti! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.24,Asian Parent
285,28272,b757c6c1-8932-4c3d-b3a9-055c1b388b48,Puas,5,2021-07-24 07:36:58,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.13,Asian Parent
286,59786,594118e0-e93f-4dda-83ca-c6e423a57590,Educational,5,2022-05-07 05:31:59,,2.11.1,Asian Parent
287,9454,f35ea846-166e-40f2-bb96-c75ed1b04356,Bagus,5,2022-11-19 13:58:23,"Hai, Parent David Kurniawan! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.7,Asian Parent
288,63941,19656755-537d-4039-a233-0a1eb81d8169,Very nice app,5,2021-03-27 08:42:47,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",2.9.1,Asian Parent
289,79807,23c56c1e-cff8-4e81-b073-884d047c8d27,"aplikasi bagus dan mudah di mengerti, selain tau perkembangan debay di dalam perut juga tau sudah di tahap berapa perkembangan kakaknya",5,2023-11-25 09:25:45,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif karena banyak penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih:)",2.20.0,Teman Bumil
290,21362,1a729be1-e30b-4582-a730-f257194c2b33,"Aku ikut gabung di The Asianparent tahun 2020 ketika aku melahirkan anak ke 2. Aplikasi ini sangat membantu sekali informasi tentang kehamilan dan parenting tentang anak. Ada pantauan bayi ( perkembangan bayi ) menu Mpasi , info makanan nutrisi, nama-nama bayi,dan lebih menarik lagi aplikasi ini ada poin nya nah nanti poinnya bisa ditukar loh dengan hadiah yg menarik. Menurut aku sih ini waw banget. Aku wajib merekomendasikan ke keluarga dan kerabat terdekat aku.",5,2021-12-16 12:37:52,"Halo, Bunda. Terima kasih atas review positifnya. Kami senang Bunda bisa mendapatkan manfaat positif dari aplikasi ini. Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.3,Asian Parent
293,12488,1192c1a8-677e-45ca-b171-757616fab5e1,Selalu pake akun ini donk dari jaman hamil anak ke 1 dan mau ke 2,5,2022-08-14 14:55:56,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.12.3,Asian Parent
295,80881,27b4491a-f9c5-435c-83b3-0f618505c712,"Kok semakin di perbarui semakin lemaot ya Appnya, lama kelamaan jadi males makenya. Mending ga usah perbarui deh, kl ga sanggup dalam mengembangkan appnya, makin jelek aja ni app. Bikin emosi makenya. Mana dikit"" diperbarui, nukan tambah bagus tambah lemos dan error 😤",1,2023-04-25 10:03:24,"Hi Mums, terima kasih telah menggunakan aplikasi Teman Bumil, mohon maaf atas ketidaknyamanannya. Saat ini kami masih terus mengembangkan aplikasi Teman Bumil agar semakin mempermudah Mums dalam memperoleh informasi. Jika boleh tahu, HP Mums menjadi lemot pada saat di tahap apa ya Mums ? kami tunggu informasi dan bintang 5 dari Mums.Terima kasih :)",2.18.8,Teman Bumil
296,16343,e38c17d4-1c2d-49b0-89c0-739aab25a2b5,1 bulan balik,5,2022-03-20 14:52:38,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",,Asian Parent
297,62959,9e452f04-2b52-4458-bb21-2cd444f9ab92,Malaking tulong sa asawa ko ang app na to,5,2021-05-23 19:26:47,,2.9.7,Asian Parent
299,18102,d43dfab6-f1c9-42b7-9127-99e59fd9ae4c,"Aplikasi yang sangat membantu untuk memantau perkembangan anak yang ada di dalam perut,😁",4,2022-02-14 11:10:51,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi mengenai perkembangan dan pertumbuhan anak Anda. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur cari nama bayi, resep dll).dengan baik ya.😊
",2.10.7,Asian Parent
305,32048,272e4c49-ffff-45f0-a885-794ff3bbbc29,Knp susah sekali mendownload apk ini?,1,2021-04-12 14:46:33,"Halo Bunda. Mohon maaf atas masalah yang terjadi. Silakan Bunda coba untuk clear all data pada setting HP Anda. Jika Bunda masih mengalami hal yg sama, silakan untuk email detail keluhan Bunda ke app.feedback@theasianparent.com. jangan lupa kasih bintang 5★ ya! Oh ya, undang teman untuk gabung dalam komunitas theAsianparent juga! 😊",,Asian Parent
307,26522,a9ab8cac-5905-48a7-adee-5c8e46ae3107,Aplikasinya bagussss bingiiiiits 😉,5,2021-09-10 19:02:34,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.27,Asian Parent
308,19448,554347f5-48b4-40ee-a9f0-26307ac62414,Good,5,2022-01-18 19:01:47,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.7,Asian Parent
309,79748,5981fc2e-6071-4bce-86af-4f24e4ddfeec,Aplikasi yang sangat membantu untuk bumil dan busui 👍👍,5,2023-11-27 19:03:32,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif karena banyak penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih:)",2.20.0,Teman Bumil
313,32681,4327316e-2d92-4b03-ab37-85f2f13d573d,"Aplikasinya membantu bagi saya yg mengalami kehamilan pertama kali. Semoga untuk kegiatan, makanan yg aman dilakukan ditambahkan lagi.",4,2021-04-02 06:04:31,"Dear Parent, terima kasih untuk dukungan Anda. Jika Anda menyukai app kami, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman untuk gabung dalam komunitas theAsianparent juga! 😊",2.9.4,Asian Parent
314,74287,06f59f9f-5053-441e-bc64-66391abfb657,Pake ini sejak awal hamil sampai sekarang baby usia 5 bulan,4,2021-01-05 08:58:47,"Hallo Mama Nur'Aini Lutfiah, terima kasih atas ulasan dan lima bintangnya. Semoga aplikasi Hallobumil dapat bermanfaat sebagai pendamping kehamilan, dan tumbuh kembang Si Kecil nantinya. Sehat selalu :) ^np

",,Hallobumil
316,11888,20722312-7a98-413d-96a1-c2f7d72f5f45,Bismillah... Alhamdulillah bisa nemu aplikasi ini bisa sharing informasi seputar kehamilan dan bayi. Semoga Asianparent makin sukses aamiin.,5,2022-09-05 16:15:41,"Halo, Parent Gusri Fajri! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi seputar kehamilan, pregnancy, perkembangan janin, bayi dan parenting di aplikasi ini. Jangan lupa juga cek fitur resep kami untuk mengetahui resep makanan terbaik untuk ibu hamill, ibu menyusui dan anak bayi 😊
",2.11.0,Asian Parent
320,3166,72153f87-0cf5-488f-9e02-b0402503bc8f,Sangat membantu dalam mengetahui perkembangan anak dan usia kehamilan,5,2024-03-30 21:18:32,"Halo Bunda! Terima kasih atas ratingnya, ya! Semoga Bunda bisa terus menggunakan aplikasi kami dan tergabung dalam komunitas kami dengan nyaman 😊",3.0.6,Asian Parent
321,79028,ba0eecf3-8bf3-4dbc-b537-82ef51efe9d4,"Aplikasi yg kupakai dari awal promil sampai anak uda umur 3 tahun, sangat membantu pantau kehamilan dulu dan sekarang bisa buat pantau tumbuh kembang anak. Aplikasi yg all in one buat aku, bisa buat belanja jg, bisa buat belajar karena banyak artikel2 bagus yg edukatif, bisa join komunitasnya jg. Top bgt deh buat apk teman bumil, semoga makin sukses buat teman bumil.",5,2024-05-15 19:13:45,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih Mums:)",2.22.3,Teman Bumil
323,17150,bdacfea8-201d-45c7-8c23-83aa008cbaa1,Ok,5,2022-03-01 21:26:49,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.9.17,Asian Parent
324,73131,9ad2baa5-821e-44ce-9b79-75d28a85dc30,"Padahal bagus suka, tapi kenapa sekarang gamau update timelinenya berthan di 6 minggu saja ga bertambah usia kehamilanya Jadi ganti aplikasi lain nih",3,2022-01-17 05:47:14,"Hai Mama sy, mohon maaf atas ketidaknyamanannya. Mohon untuk logout dari aplikasi kemudian login kembali pakai email yang terdaftar. Mama bisa klik di usia perkembangan janin, klik ""baca selanjutnya"", lalu scroll ke atas dan ke bawah di dialog plannya untuk loading datanya sampai muncul informasi lanjutan :) ^np",2.1.8,Hallobumil
325,79918,892ede82-0673-4a31-a387-348441de53c1,"Aplikasi yang sangat membantu untuk saya sebagai ibu anak 1 ,Yang sangat minim pengetahuan dan pengalaman.. Dari adanya aplikasi ini saya sangat terbantu dalam ilmu parenting saya..",5,2023-11-21 15:53:49,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif karena banyak penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih:)",2.19.8,Teman Bumil
326,27903,4e8da36b-6fed-40a3-ada0-771cb48cf922,Wawwww,5,2021-08-06 03:33:39,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.19,Asian Parent
327,84728,59aad4ca-9471-4dac-8eb6-de4c63c92e9d,Semoga membabtu,1,2021-02-21 05:46:29,"Hi Mum, Terima kasih telah menyukai dan menggunakan aplikasi Teman Bumil. silakan update versi terbaru Teman Bumil dan jangan lupa share pengalaman Mum di Instagram Mum dan follow terus IG @temanbumil. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, kami tunggu Bintang Limanya ya Mum, terima kasih :)",,Teman Bumil
328,6361,c06d0c75-5ccf-4dee-af21-04d3fd03dacb,Aplikasi nya bagus.,5,2023-09-02 04:51:14,"Hai, Parent Nabeez Perfume! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.30,Asian Parent
332,80050,1f18d9de-6fde-405e-b97e-d2c90cbf5083,"Aplikasi ini sangat membantu banget buat para bumil - bumil ,ngga cuma bumil saja lho, buat yang lagi program hamil juga bisa download aplikasi ini ,aplikasi ini sangat bermanfaat",5,2023-11-17 15:53:54,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih ya Mums:)",2.20.0,Teman Bumil
334,6748,52e18d9e-d424-4aa1-8217-b3ba3a362dc3,Sangat bagus untuk mengetahui perkembangan janin dan bayi,5,2023-07-07 21:00:11,"Halo, Parent Fadil Meilina! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi dari mulai perkembangan janin, masalah ibu hamil dan pertumbuhan anak. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur pemantau kehamilan, cari nama bayi, resep dll.) dengan baik ya.😊",,Asian Parent
336,84369,1b7b1cfc-54c3-4602-89ca-58eb1b48c81a,"Aplikasi ini sangat bermanfaat untuk istri saya, bnyk artikel dan info menarik disini❤️☺️😍",4,2021-06-29 10:11:57,"Hi Mums, Kami masih terus mengembangkan app Teman Bumil agar semakin mempermudah Mums dalam memperoleh informasi. Apabila bersedia, kami ingin mengetahui saran dari Mums lebih lanjut, silakan email ke info@temanbumil.com berisi alamat email terdaftar di Teman Bumil, No. WA, subject email ""Review App Teman Bumil"" untuk kami hubungi, terima kasih :)",2.3.0,Teman Bumil
337,8827,b464732a-3455-4bb5-ba1e-33f353be5370,Benar-benar membantu saya mengenai kehamilan pertama saya.. Aplikasi yang sangat bagus,5,2023-01-09 17:27:00,"Hai, Parent Winda Febriani! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.12.18,Asian Parent
340,20584,02f2a009-bcd2-48e7-b49a-81e72b117ab6,"Bagus, membantu",5,2021-12-30 15:24:14,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.7,Asian Parent
344,8075,c31a16d7-a54f-4d94-89c6-7d76c8b8a978,Bagus,5,2023-02-12 13:18:51,"Hai, Parent Tri Murni Astuti! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.20,Asian Parent
345,33887,9583c659-5463-4c73-8f15-3a8fae173f4e,"Aplikasi ini sangat berguna, untuk memantau & menberi wawasan karna disertai dg pnjelasan yg mudah dimengerti",5,2021-03-15 10:30:10,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.1,Asian Parent
346,32911,6cbb00af-8bd0-4241-a077-572a1c3c3bcb,"Bagus, banyak info",5,2021-03-29 12:02:16,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",2.7.14,Asian Parent
348,29536,18dbfd41-36bc-4621-a60e-ffe3d4656736,apk nya sangat membantu untuk ibu hamil,5,2021-06-15 14:03:28,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.11,Asian Parent
349,57806,d48487d6-1a7d-4dc3-bc20-f04e0b1267cb,It okay,5,2023-05-14 11:39:49,Hi! Salamat sa positive feedback tungkol sa aming parenting at pregnancy apps. Sana matulungan ka pa ng aming app habang lumalaki ang baby mo at sa pag-abot niyo ng mga milestones. Imbitahan mo na rin ang iba mong barkadang mommies na sumali na rin sa theAsianparent app community!,2.12.23,Asian Parent
351,5405,2a91a035-e8af-4795-bd15-345c53efa786,"menolong saya dalam hal oengetahuan ibu hamil. trmkasih. tapi iklan saat membaca artikel sangat mengganggu 😵‍💫😵‍💫😵‍💫😭😭😭 di skip gabisaaa, gimana bacanya??",4,2023-12-29 09:33:40,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊",2.13.5,Asian Parent
352,64460,06696897-bd15-4acb-b9f7-c0166657acfc,"Very useful, I got so many ideas. thank you so much for this app 💖💖💖",5,2021-02-15 17:41:33,"Hi, Parent! Thank you for your positive feedback. We are happy that you find our app helpful as you navigate the exciting world of parenting! Because parenting is much more fun with friends, do invite them to join theAsianparent app community too!",2.8.1,Asian Parent
353,79727,ced7582a-10cd-4d8f-a93d-bf58498d4b67,"Suka dengan aplikasi Teman bumil..dari anak saya pertama yg skrg sdh usia 2.5 tahun sampe hamil kedua ini, fiturnya bagus,bisa memantau perkembangan bumil dan bayi, seru ada komunitas nya juga teman bumil- hamil & Teman bumil-Bayi bisa saling sharing tentang perkembangan anak² ada sesi Kulwap nya juga sama dokternya langsung , diskusi satu sama lain,selain itu juga ada giveaway ny, dan masih banyak hadiah lainnya seruuu bangettt☺️🫰🏻💞",5,2023-11-28 12:00:02,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif karena banyak penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih:)",2.20.0,Teman Bumil
354,22304,473d6839-0c7c-4908-95d9-48207b0c79aa,"Fitur2nya menarik contohnya resep makanan seputar trimester 1,2,3, pascamelahirkan, menyusui dan mpasi. ada fitur terbaru yaitu nama bayi jd buat moms dan papa bisa mencari referensi. oh ya ada komunitas utk tanya jawab juga loh",5,2021-11-24 16:52:42,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.5,Asian Parent
355,27800,9e011041-215a-49bd-80a0-30df9bb40a6c,Sangat membantu bumil🥰,5,2021-08-09 21:58:36,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.7,Asian Parent
358,62617,1260d1e5-42ba-4cc4-a3f1-2eafc555e4ce,Sangat membantu menjadi sumber pemantau kehamilan,5,2021-06-24 18:27:35,"Halo, Parent Sintia Dia Pitaloka! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi dari mulai perkembangan janin, masalah ibu hamil dan pertumbuhan anak. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur pemantau kehamilan, cari nama bayi, resep dll.) dengan baik ya.😊",2.9.13,Asian Parent
360,22006,30937153-5947-4005-9d46-242a19e24516,Recomend bgt nih app.amat sangat membantu buat bunda² baru🤭,5,2021-11-30 20:02:35,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.5,Asian Parent
362,79293,57ddd00b-b112-46e6-b645-dbac060149bc,Sangat membantu dan banyak informasi penting yang didapat,5,2024-03-12 04:35:19,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih Mums:)",2.21.4,Teman Bumil
